code,dept,desc,name,page,url
MGT5277, Adam Smith Business School,"Please note: there may be some adjustments to the teaching arrangements published in the course catalogue for 2020-21. Given current circumstances related to the Covid-19 pandemic it is anticipated that some usual arrangements for teaching on campus will be modified to ensure the safety and wellbeing of students and staff on campus; further adjustments may also be necessary, or beneficial, during the course of the academic year as national requirements relating to management of the pandemic are revised. View Specification Document  |  Reading List @import ""https://www.gla.ac.uk/xt4/coursecatalogue/files/live/2020/MGT5277.css""; Delivering Performance (EBG) MGT5277    Academic Session:  2020-21    School:  Adam Smith Business School    Credits:  20    Level:  Level 5 (SCQF level 11)        Typically Offered:  Semester 2      Available to Visiting Students:  No        Available to Erasmus Students:  No      Short Description Strategic decisions must be implemented and this is complicated by the decisions of competitors. This course enables students to explore this complex and dynamic process through the use of a teams based business simulation where each team is competing with the others to deliver the best overall organisational performance. Timetable This course will be delivered th rough a series of lectures and  seminars that will support the decision making process. Requirements of Entry Please refer to the current postgraduate prospectus at:  http://www.gla.ac.uk/postgraduate/   Excluded Courses None Assessment A portfolio of work will be utilised to include:   ■  A group report of 3000 words maximum on their performance backed up by the statistical material provided by the Computer business model. (40% of overall grade) ■  An individual reflective learning report  of 2000 words maximum including consideration of performance and group working (50% of overall grade) ■  Decision making log including record of decision making process and the rationale for the eventual decisions taken ( completed  proforma  for each of the 8 decision stages in the simulation) (10% of overall grade) Main Assessment In:  April/May Course Aims This course aims to develop student understanding of the interrelated nature of business decisions both across business functions and within a competitive market. In particular it will demonstrate the difficulties arising from  group decision making  and the problems inherent in implementing business decisions arising from the dynamic nature of the competitive environment . Intended Learning Outcomes of Course By the end of this course students will be able to:   1.  Synthesise their understanding across a range of concepts to systematically and critically compare and evaluate the application of the most appropriate concepts in order to facilitate analytical decision  making  at  each step of the simulation .   2.  Justify the decisions made and critically evaluate the outcomes in respect of their effects upon the business .   3.  Reflect critically  upon their  activities and decisions both as a group and as individuals and critically evaluate the effectiveness of their approach to decision making and possible alternative options .   4.  Comprehend and reflect upon the impact of the dynamic nature of interrelated functional and competitive decision making upon their performance within the simulation and the difficulties of taking and implementing business decisions. Minimum Requirement for Award of Credits Students must submit at least 75% by weight of the components (including examinations) of the course's summative assessment.",Delivering Performance (EBG) MGT5277,,https://www.gla.ac.uk/coursecatalogue/course/?code=MGT5277
MGT5265, Adam Smith Business School,"Please note: there may be some adjustments to the teaching arrangements published in the course catalogue for 2020-21. Given current circumstances related to the Covid-19 pandemic it is anticipated that some usual arrangements for teaching on campus will be modified to ensure the safety and wellbeing of students and staff on campus; further adjustments may also be necessary, or beneficial, during the course of the academic year as national requirements relating to management of the pandemic are revised. View Specification Document  |  Reading List @import ""https://www.gla.ac.uk/xt4/coursecatalogue/files/live/2020/MGT5265.css""; Delivering Performance MGT5265    Academic Session:  2020-21    School:  Adam Smith Business School    Credits:  20    Level:  Level 5 (SCQF level 11)        Typically Offered:  Semester 2      Available to Visiting Students:  No        Available to Erasmus Students:  No      Short Description Strategic decisions must be implemented and this is complicated by the decisions of competitors. This course enables students to explore this  complex and dynamic process  through the use of a  teams based  business simulation  where each team is competing with the others to deliver the best overall organisational performance. Timetable This course will be delivered th rough a series of lectures and  seminars that will support the decision making process. Requirements of Entry Please refer to the current postgraduate prospectus at:  http://www.gla.ac.uk/postgraduate/   Excluded Courses None Assessment A portfolio of work will be utilised to include:   ■  A group report of 3000 words maximum on their performance backed up by the statistical material provided by the Computer business model. (40% of overall grade) ■  An individual reflective learning report  of 2000 words maximum including consideration of performance and group working (50% of overall grade) ■  Decision making log including record of decision making process and the rationale for the eventual decisions ta ken ( completed proforma for each of the 8 decision stages in the simulation) (10% of overall grade) Main Assessment In:  April/May Course Aims This course aims to develop student understanding of the interrelated nature of business decisions both across business functions and within a competitive market. In particular it will demonstrate the difficulties arising from  group  decision making  and the problems inherent in implementing business decisions arising from the dynamic nature of the competitive environment. Intended Learning Outcomes of Course By the end of this course students will be able to:   1. Synthesise their understanding across a range of concepts to systematically and critically compare and evaluate the application of the most appropriate concepts in order to facilitate analytical decision  making  at  each step of the simulation.   2. Justify the decisions made and critically evaluate the outcomes in respect of their effects upon the business.   3. Reflect critically  upon their  activities and decisions both as a group and as individuals and critically evaluate the effectiveness of their approach to decision making and possible alternative options.   4. Comprehend and reflect upon the impact of the dynamic nature of interrelated functional and competitive decision making upon their performance within the simulation and the difficulties of taking and implementing business decisions. Minimum Requirement for Award of Credits Students must submit at least 75% by weight of the components (including examinations) of the course's summative assessment.",Delivering Performance MGT5265,,https://www.gla.ac.uk/coursecatalogue/course/?code=MGT5265
BUS5005, Adam Smith Business School,"Please note: there may be some adjustments to the teaching arrangements published in the course catalogue for 2020-21. Given current circumstances related to the Covid-19 pandemic it is anticipated that some usual arrangements for teaching on campus will be modified to ensure the safety and wellbeing of students and staff on campus; further adjustments may also be necessary, or beneficial, during the course of the academic year as national requirements relating to management of the pandemic are revised. View Specification Document  |  Reading List @import ""https://www.gla.ac.uk/xt4/coursecatalogue/files/live/2020/BUS5005.css""; Decision Making Under Uncertainty BUS5005    Academic Session:  2020-21    School:  Adam Smith Business School    Credits:  10    Level:  Level 5 (SCQF level 11)        Typically Offered:  Semester 1      Available to Visiting Students:  No        Available to Erasmus Students:  No      Short Description This course focuses on the nature of decis ion making within organisations, and the importance of understanding how uncertainty within that process can generate risks within organisations. It explores concepts of decision making, the role of managers and others within that process, and considers ho w expertise and evidence are used within the process. Timetable The course is typically delivered over 6 days' full teaching. Requirements of Entry Please refer to the current postgraduate prospectus at:  http://www.gla.ac.uk/postgraduate/   Excluded Courses None Assessment The course is formally assessed by the use of a group assignment of 4000-5000 words. As this is the first assessed course within the programme, a group assessment is used to ensure that students are given the opportunity to work in groups whilst becoming familiar with the demands of the MBA programme. In addition to the formal assessment, there is a considerable amount of class discussion in relation to theory and cases and feedback is continuously provided on students' understanding of the material. Main Assessment In:  December Are reassessment opportunities available for all summative assessments?  No Reassessments are normally available for all courses, except those which contribute to the Honours classification. For non  H onours courses, students are offered reassessment in all or any of the components of assessment if the satisfactory (threshold) grad e for the overall course is not achieved at the first attempt. This is normally grade D3 for undergraduate students and grade C3 for postgraduate students. Exceptionally it may not be possible to offer reassessment of some coursework items, in which case t he mark achieved at the first attempt will be counted towards the final course grade. Any such exceptions for this course are described below.     Reassessment opportunities are provided in accordance with School policy as applied to assessed groupwork. Course Aims This course aims to introduce students to the role of uncertainty in decision  making within organisations. In support of this, the course has several objectives: 1.  To highlight the processes by which decisions are made in organisations 2.  To differentiate between the rational and bounded rationality perspectives on decision making 3.  To  examine the role of knowledge, expertise and uncertainty within the  decision making  processes 4.  To differentiate between what is known and what is unknown and to assess its implications for the predictive validity associated with decisions ( both operational  and strategic) 5.  To introduce students to the principles of managing risk and the implications that risk may have for precautionary approaches to decision making within policy Intended Learning Outcomes of Course By the end of  this course students will be able to: 1.  Explain the nature of risk, uncertainty, and indeterminacy and show how these elements impact on the decision-making process within organisations. 2.  Outline the processes by which decisions are made within organisations by adopting  a systems  based and holistic approach to decision making. 3.  Identify the components of a typical decision-making process and highlight its strengths and weaknesses 4.  Evaluate when, and how, domain specific knowledge is important in determining the nature and validity of expertise. 5.  Critically examine the rational model of decision making and show how it is limited in practice by the bounded nature of our rationality. 6.  Show how multiple rationalities can exist within the same decision space and illustrate the implications that this has for decision quality and especially in terms of their impact upon latent and active errors. 7.  Explain the latent and active elements of decision making and show how they can impact on organisational performance 8.  Be able to critically evaluate the processes by which teams make decisions and how both team based, and individual decision-making processes can be shaped by dysfunctional behaviours. Minimum Requirement for Award of Credits Students must submit at least 75% by weight of the components (including examinations) of the course's summative assessment.",Decision Making Under Uncertainty BUS5005,,https://www.gla.ac.uk/coursecatalogue/course/?code=BUS5005
MGT5372, Adam Smith Business School,"Please note: there may be some adjustments to the teaching arrangements published in the course catalogue for 2020-21. Given current circumstances related to the Covid-19 pandemic it is anticipated that some usual arrangements for teaching on campus will be modified to ensure the safety and wellbeing of students and staff on campus; further adjustments may also be necessary, or beneficial, during the course of the academic year as national requirements relating to management of the pandemic are revised. View Specification Document  |  Reading List @import ""https://www.gla.ac.uk/xt4/coursecatalogue/files/live/2020/MGT5372.css""; Data Science for Marketing Analytics MGT5372    Academic Session:  2020-21    School:  Adam Smith Business School    Credits:  10    Level:  Level 5 (SCQF level 11)        Typically Offered:  Semester 2      Available to Visiting Students:  No        Available to Erasmus Students:  No      Short Description Marketing analytics  involves the creation and use of quantitative data  to derive consumer insights,  make decisions  and  e valuate the success of  marketing  strategies .  Data science studies the computational principles, methods  and  process es  for extracting  information and  knowledge from  various types of  data.   It has been successfully used in many fields such as  economics,  finance, psychology, physics ,  and  engineering, to provide insight s   into  data as well as to support decision making.  This course  teach es  students   analytical  skills on empirical data by  introducing  popular data science  methods from machine learning   to support decision making and evaluation  in marketing .   It   uses a combination of lectures  and  workshops .  The   course  emphasises the practical application s   and makes extensive use of  Microsoft Excel and  the  cloud-based  AI-powered data science tool Microsoft Machine Learning Studio for marketing  data visualization and analysis . Timetable Teaching will be delivered throug h  6x 3 hour sessions   over a  3- week period  in S emester 2 . Each session  is a combination of  lecture  and workshop  practice . Requirements of Entry   P lease refer to the current graduate prospectus at  http://www.gla.ac.uk/postgraduate/prospectus Excluded Courses None Co-requisites None Assessment The assessment  is an individually assessed  assignment .   S tudents will be given an assignment briefing document  and t h e assessment criteria grid based on the intended learning outcomes. Descriptions and grade category of each criterion will be given .    Main Assessment In:  April/May Course Aims This course aims to teach  students the basic data science concepts, skills and tools to support d ecision making and  evaluation in marketing analytics .  It  takes a very hands-on approach with real-world  examples  and equips students with  skills and  tools that can be used immediately  for marketing analytics jobs. Intended Learning Outcomes of Course By  the end of this course students will be able to: 1.  Clearly u nderstand  the  types of analytics used in marketing  and the  impact  of  data-driven  decision  making 2.  Effectively access and process  various types  of marketing data     3.  Appropriately summarise and  visualise marketing data 4.  C ritically  i nterpret  and  appraise  regression , classification and clustering models  for marketing analytics 5.  Effectively use   software tools  to obtain   and present  analytical results from   data science  models Minimum Requirement for Award of Credits Students must submit at least 75% by weight of the components (including  examinations) of the course's summative assessment.",Data Science for Marketing Analytics MGT5372,,https://www.gla.ac.uk/coursecatalogue/course/?code=MGT5372
MGT5422, Adam Smith Business School,"Please note: there may be some adjustments to the teaching arrangements published in the course catalogue for 2020-21. Given current circumstances related to the Covid-19 pandemic it is anticipated that some usual arrangements for teaching on campus will be modified to ensure the safety and wellbeing of students and staff on campus; further adjustments may also be necessary, or beneficial, during the course of the academic year as national requirements relating to management of the pandemic are revised. View Specification Document  |  Reading List @import ""https://www.gla.ac.uk/xt4/coursecatalogue/files/live/2020/MGT5422.css""; Data Driven Leadership Skills MGT5422    Academic Session:  2020-21    School:  Adam Smith Business School    Credits:  10    Level:  Level 5 (SCQF level 11)        Typically Offered:  Full Year      Available to Visiting Students:  No        Available to Erasmus Students:  No          Taught Wholly by Distance Learning:  Yes    Short Description This cou rse engages with the biggest factor to affect 21 st  Century leadership, the digital revolution, especially data.  Many modern leaders find themselves ill equipped for the volume of data and the speed of digital communication.  Most leadership training focuses on 20 th  Century research and models of behaviour.  This specifically fails to help leaders to adapt to the volumes of data they receive in the modern firm.  Traditional leadership models influence leaders to attempt sense making and decision making on their own.  This course will demonstrate how modern leadership uses agility and power to the edge to gain competitive advantage. Timetable Online course, total workload of  1 00 hours. Distributed between online exercises, video lectures, participation in the  online forum. Requirements of Entry Please refer to the current postgraduate prospectus at:  http://www.gla.ac.uk/postgraduate/ Excluded Courses None Co-requisites None Assessment ILO being assessed Course Aims This course aims to:  ■  Explain how traditional  and modern leadership differ . ■  Demonstrate the effect o f organisational structure on leadership styles , ■  Discuss the emergence of agility in leadership practice. ■  Explore the role of data and digitisation in modern leadership . Intended Learning Outcomes of Course By the end of  this course students will be able to: 1.  Critically evaluate, with particular reference to digital data, traditional leadership models 2.  Distinguish between agile and efficient leadership structures and their relationship to data 3.  Analyse the role of data,  volume, quality and timeliness, in decision making 4.  Analyse and assess leadership narratives and whether they help or hinder modern leaders in a digital age 5.  Describe and evaluate the role of collective decision making and agile teams Minimum Requirement for Award of Credits Students must submit at least 75% by weight of the components (including examinations) of the course's summative assessment.",Data Driven Leadership Skills MGT5422,,https://www.gla.ac.uk/coursecatalogue/course/?code=MGT5422
BUS5009, Adam Smith Business School,"Please note: there may be some adjustments to the teaching arrangements published in the course catalogue for 2020-21. Given current circumstances related to the Covid-19 pandemic it is anticipated that some usual arrangements for teaching on campus will be modified to ensure the safety and wellbeing of students and staff on campus; further adjustments may also be necessary, or beneficial, during the course of the academic year as national requirements relating to management of the pandemic are revised. View Specification Document  |  Reading List @import ""https://www.gla.ac.uk/xt4/coursecatalogue/files/live/2020/BUS5009.css""; Corporate Image, Branding and Communication BUS5009    Academic Session:  2020-21    School:  Adam Smith Business School    Credits:  10    Level:  Level 5 (SCQF level 11)        Typically Offered:  Semester 2      Available to Visiting Students:  No        Available to Erasmus Students:  No      Short Description To create in participants an understanding of the processes that underpin the effective management and communication of the image of an organisation as perceived by all 'stakeholders', both internal and external. Timetable Taught over 6 half days. Requirements of Entry Please refer to the current postgraduate prospectus at:  http://www.gla.ac.uk/postgraduate/   Excluded Courses None Assessment 2,500 words assignment Main Assessment In:  April/May Course Aims To create in participants an understanding of the processes that underpin the effective management and communication of the image of an organisation as perceived by all 'stakeholders', both internal and external. Intended Learning Outcomes of Course By the end of the course,  participants will be able to: 1.  Present and critique models of communication & the stages which consumers go through, and the decisions they take when moving towards readiness to  take action  and buy products or services. 2.  Explore more fully what is mean t by Marketing Communications. 3.  Utilise the concept of 'Integra ted Marketing Communications'. 4.  Address a range of issues related to the creation and development of Corporate Per sonality, Identity, and Image. 5.  Examine the relationship between Corporate Strategy and Corporate Identity , in particular, the  importance of a robust 'Corporate Image' to 'Sustainable Competitive Advantage'. Minimum Requirement for Award of Credits Students must submit at least 75% by weight of the components (including examinations) of the course's summative assessment.","Corporate Image, Branding and Communication BUS5009",,https://www.gla.ac.uk/coursecatalogue/course/?code=BUS5009
ACCFIN5219, Adam Smith Business School,"Please note: there may be some adjustments to the teaching arrangements published in the course catalogue for 2020-21. Given current circumstances related to the Covid-19 pandemic it is anticipated that some usual arrangements for teaching on campus will be modified to ensure the safety and wellbeing of students and staff on campus; further adjustments may also be necessary, or beneficial, during the course of the academic year as national requirements relating to management of the pandemic are revised. View Specification Document  |  Reading List @import ""https://www.gla.ac.uk/xt4/coursecatalogue/files/live/2020/ACCFIN5219.css""; Corporate Finance and Valuation ACCFIN5219    Academic Session:  2020-21    School:  Adam Smith Business School    Credits:  20    Level:  Level 5 (SCQF level 11)        Typically Offered:  Semester 1      Available to Visiting Students:  No        Available to Erasmus Students:  No      Short Description The course will  provide a th o rough understanding of the nature  and  underlying principles  of the key financial decisions  organisations are expected to make.  The course will not only cover the theoretical framework of corporate finance but also would help develop an appreciation of the limitations and challenges faced by financial managers in the real world.  It deal s   with the issues central to financial decision-making  including investment, financial and dividend policy decisions,  and exposes students to empirical research on the topics studied. Timetable 10 weeks, 2-hour teaching sessions and 7 x 1 hour tutorials Requirements of Entry Please refer to the current postgraduate prospectus at:   http://www.gla.ac.uk/postgraduate/   Excluded Courses Foundations of International Corporate Finance (ACCFIN5203) Corporate Finance (ACCFIN5205) Corporate Finance and Investment (ACCFIN5218) Co-requisites N one Assessment 3 5 % Written Group Assig n ment  and  6 5 % Final Exam . Intended  Learning Outcomes Assessment Weighting Length/Duration 1- 6  (One of the ILOs every year) 7 Written Group  Assi g nment 25% 3,500 words Main Assessment In:  December Course Aims The overall aim of the course is to give students a critical focus of corporate finance and the functions of the securities market and the optimal investment strategy under rational market conditions. Students will develop critical  and analytical  skills in  assessing the  conceptual framework  of corporate finance  and  its   relevance  to   contemporary  real -world situations  in both domestic and global context. Intended Learning Outcomes of Course 1.  Critically evaluate the role of finance and financial manager in organisations. 2.  Evaluate the interaction between organisations, investors and financial markets 3.  Assess the notion of market efficiency and its applications to long-term investments and financial decisions. 4.  Evaluate the key arguments and various theories of dividend policy with regards to dividend relevance for firm's value.   5.  Appraise various sources of financing available to corporations and analyse the theories of capital structure and their implications for both perfect and imperfect markets. 6.  Critically analyse the theoretical basis of a range of investment appraisal techniques and evaluate their usage for corporate investment decisions. 7.  Synthesize the major existing theoretical and empirical literature in the area of corporate finance and produce a comprehensive piece of academic writing on one of the topics in the area. 8.  Work collaboratively in a group to produce a combined output, by liaising with other class members, allocating tasks and co-ordinating group meetings. Minimum Requirement for Award of Credits Students must submit at least 75% by weight of the components (including examinations) of the course's summative assessment.",Corporate Finance and Valuation ACCFIN5219,,https://www.gla.ac.uk/coursecatalogue/course/?code=ACCFIN5219
ECON5066, Adam Smith Business School,"Please note: there may be some adjustments to the teaching arrangements published in the course catalogue for 2020-21. Given current circumstances related to the Covid-19 pandemic it is anticipated that some usual arrangements for teaching on campus will be modified to ensure the safety and wellbeing of students and staff on campus; further adjustments may also be necessary, or beneficial, during the course of the academic year as national requirements relating to management of the pandemic are revised. View Specification Document  |  Reading List @import ""https://www.gla.ac.uk/xt4/coursecatalogue/files/live/2020/ECON5066.css""; Corporate Finance and Investment ECON5066    Academic Session:  2020-21    School:  Adam Smith Business School    Credits:  20    Level:  Level 5 (SCQF level 11)        Typically Offered:  Semester 2      Available to Visiting Students:  No        Available to Erasmus Students:  No      Short Description The  course  provides a graduate-level analysis of corporate finance and financial markets.   It introduces students to various theories of corporate finance and shows several tests. The  course  shows students how the outcomes of these tests contribute to the understanding of firms' real financial decisions. Timetable 20 hours of lectures (2 hours per week for 10 weeks) Requirements of Entry Please refer to the current postgraduate prospectus at:  http://www.gla.ac.uk/postgraduate/   Excluded Courses None Assessment Presentation  counts for 25% of the overall assessment. The final examination counts for 75% of the overall assessment and consists of a two-hour written examination. Main Assessment In:  April/May Course Aims The  course  aims to provide students with a sound knowledge of corporate finance theories and techniques. The course introduces students to financial markets and portfolio selection theories and then to several econometric techniques in order to test these theories. In addition, the  course  introduces students to various theories of credit risk management and capital structure under capital market imperfections. The  course  will also make students understand how companies formulate decisions regarding capital structure, dividend payout policy and mergers and acquisitions. Finally, the  course  will touch upon topics on financial distress during the most recent financial crisis. Intended Learning Outcomes of Course By the end of this course students will be able to:   1.  show understanding of advanced analytical methods - both theory and model based 2.  apply core corporate finance theory and quantitative methods to applied   corporate finance topics 3.  show understanding of dividend payout policy, mergers and acquisitions and capital structure under both perfect and imperfect capital markets 4.  reason logically and work analytically 5.  apply mathematical, statistical and graphical techniques in an appropriate manner 6.  communicate effectively and clearly in written and oral formats in groups or individually Minimum Requirement for Award of Credits Students must submit at least 75% by weight of the components (including examinations) of the course's summative assessment.",Corporate Finance and Investment ECON5066,,https://www.gla.ac.uk/coursecatalogue/course/?code=ECON5066
ACCFIN5218, Adam Smith Business School,"Please note: there may be some adjustments to the teaching arrangements published in the course catalogue for 2020-21. Given current circumstances related to the Covid-19 pandemic it is anticipated that some usual arrangements for teaching on campus will be modified to ensure the safety and wellbeing of students and staff on campus; further adjustments may also be necessary, or beneficial, during the course of the academic year as national requirements relating to management of the pandemic are revised. View Specification Document  |  Reading List @import ""https://www.gla.ac.uk/xt4/coursecatalogue/files/live/2020/ACCFIN5218.css""; Corporate Finance and Investment ACCFIN5218    Academic Session:  2020-21    School:  Adam Smith Business School    Credits:  20    Level:  Level 5 (SCQF level 11)        Typically Offered:  Semester 1      Available to Visiting Students:  No        Available to Erasmus Students:  No      Short Description The course will provide students with a critical knowledge of tools, concepts and framework based on modern financial theory and  will help develop  a rigorous understanding of their  real world  application.  This course will offer stimulating opportunities to synthesize theories and current research in corporate finance, specifically related to financing and investment decisions ,  with the aim of formulating strategi es  to resolve  various issues  in both domestic and international environments. Timetable 10 weeks, 2-hour teaching sessions and 7 x  1 hour  tutorials Requirements of Entry Please refer to the current postgraduate prospectus at: http://www.gla.ac.uk/postgraduate/ Excluded Courses Foundations of International Corporate Finance (ACCFIN5203) Corporate Finance (ACCFIN5205) Corporate Finance and Valuation (ACCFIN5219) Co-requisites None Assessment 25% Written Group Assignment and 75 % Final Exam . Intended  Learning Outcomes Assessment Weighting Length/Duration 1-5 (One of the ILOs every year) 6 Group  Written Assignment 25% 3,500 words Main Assessment In:  December Course Aims The aim of this course is to develop skills to critically analyse real world complex scenarios with an emphasis on practically applying the concepts and theories  of contemporary  finance.    By  exploring various strategic and competitive dimensions  and  complexities the  real world  entails ,  this course will  provide a thorough understanding on how firms  interact with capital markets,  raise finances  and  appraise various investment  opportunities to   enhan ce  firms' value. Intended Learning Outcomes of Course By the end of this course students will be able to: 1.  Appraise the role of finance, the financial manager, and other corporate insiders in organisations. 2.  C ritically  compare  the interaction between organisations, investors and financial markets. 3.  Critically assess market efficiency and its applications to long-term investments and financial decisions. 4.  Appraise various sources of financing available to corporations .   5.  Critically a ssess various  investment appraisal techniques  for a  range of  corporate  investment decisions .  6.  Compose  a comprehensive piece of academic  work   in groups  o n a pre-determined topic in the field of Corporate Finance. Minimum Requirement for Award of Credits Students must submit at least 75% by weight of the components (including examinations) of the course's summative assessment.",Corporate Finance and Investment ACCFIN5218,,https://www.gla.ac.uk/coursecatalogue/course/?code=ACCFIN5218
ACCFIN5205, Adam Smith Business School,"Please note: there may be some adjustments to the teaching arrangements published in the course catalogue for 2020-21. Given current circumstances related to the Covid-19 pandemic it is anticipated that some usual arrangements for teaching on campus will be modified to ensure the safety and wellbeing of students and staff on campus; further adjustments may also be necessary, or beneficial, during the course of the academic year as national requirements relating to management of the pandemic are revised. View Specification Document  |  Reading List @import ""https://www.gla.ac.uk/xt4/coursecatalogue/files/live/2020/ACCFIN5205.css""; Corporate Finance ACCFIN5205    Academic Session:  2020-21    School:  Adam Smith Business School    Credits:  20    Level:  Level 5 (SCQF level 11)        Typically Offered:  Semester 1      Available to Visiting Students:  No        Available to Erasmus Students:  No      Short Description This postgraduate course provides students with an understanding of  this  principal issues  involved in Corporate Finance. Timetable 10 x  2 hour teaching sessions and 4 x 1 hour tutorials Requirements of Entry Please refer to the current postgraduate prospectus at:  http://www.gla.ac.uk/postgraduate/ Excluded Courses International Corporate Finance (ACCFIN5204) Foundations of International Corporate Finance (ACCFIN5203) Co-requisites None Assessment 25% Group Coursework , 75% Final Exam Main Assessment In:  December Course Aims The overall aim of the course is to give students a critical focus of corporate finance and the functions of the securities marks and the optimal investment strategy under rational market conditions.  Students will de velop critical skills in assessing the relevance of the principles of Finance to real -world situations. Intended Learning Outcomes of Course 1.  Evaluate different theories of capital structure both in the context of perfect capital markets and under market imperfections . 2.  Understand the sources, consequences, and possible remedies for information asymmetries and agency conflicts in a corporation . 3.  Analyse the role of different sources of corporate financing (short-term and long-term, equity and debt) . 4.  Understand the concept and different aspects of corporate governance . 5.  Work collaboratively in a group to produce a combined output, by liaising with other class members, allocating tasks and co-ordinating group meetings. Minimum Requirement for Award of Credits Students must submit at least 75% by weight of the components (including examinations) of the course's summative assessment.",Corporate Finance ACCFIN5205,,https://www.gla.ac.uk/coursecatalogue/course/?code=ACCFIN5205
MGT5204, Adam Smith Business School,"Please note: there may be some adjustments to the teaching arrangements published in the course catalogue for 2020-21. Given current circumstances related to the Covid-19 pandemic it is anticipated that some usual arrangements for teaching on campus will be modified to ensure the safety and wellbeing of students and staff on campus; further adjustments may also be necessary, or beneficial, during the course of the academic year as national requirements relating to management of the pandemic are revised. View Specification Document  |  Reading List @import ""https://www.gla.ac.uk/xt4/coursecatalogue/files/live/2020/MGT5204.css""; Contextual Practices MGT5204    Academic Session:  2020-21    School:  Adam Smith Business School    Credits:  30    Level:  Level 5 (SCQF level 11)        Typically Offered:  Semester 1      Available to Visiting Students:  No        Available to Erasmus Students:  No      Short Description This course is intended to provide students with an understanding of the contexts within which Design Innovation operates. It will introduce a range of ways to contextualise individual practice to ensure its relevance and significance in the contemporary design field. Timetable Lecture schedule to be confirmed Requirements of Entry Please refer to the PG prospectus Excluded Courses NONE Co-requisites NONE Assessment Assessment For this course, assessment of student work will consist of:   ■  A practice-based outcome to a short project within which the student is required to  contextualise their role,  articulate their co ntribution to the group project , and submit a 500 word accompanying reflective document; ■  Communication: students will be assessed on their verbal and visual communication skills at a final presentation to the group.   The percentage breakdown of the assessment will be as follows: Project and reflective document: 80% Communication: 20%   Note: Project-dependent work may alter in the light of particular project requirements.     Reassessment In accordance with the University's Code of Assessment reassessments are normally set for all courses which do not contribute to the honours classifications. For non honours courses, students are offered reassessment in all or any of the components of assessment if the satisfactory (threshold) grade for the overall course is not achieved at the first attempt. This is normally grade D3 for undergraduate students, and grade C3 for postgraduate students. Exceptionally it may not be possible to offer reassessment of some coursework items, in which case the mark achieved at the first attempt will be counted towards the final course grade. Any such exceptions are listed below in this box. Main Assessment In:  December Course Aims ■  develop an understanding of the key principles of design innovation through the investigation of contemporary design practice and its context; ■  acquire and develop knowledge of the key theoretical principles of design innovation and articulate this through the production of a small scale practical project(s); ■  gain an understanding of the key principles of user-led design theories and methods and their application within the professional context; ■  acquire knowledge of the principles of design innovation and articulate this through the management of a small scale practical project(s) in relation to contemporary economic models and practice; ■  achieve an understanding of the key principles of design innovation as a collaborative process through the generation of research data and documents; ■  attain core skills in advanced critical and theoretical debates as they pertain to contemporary socio-economic models of technology; ■  acquire and develop an understanding of research methodologies. Intended Learning Outcomes of Course By the end of this course students will be able to: ■  demonstrate an  understanding of Design Innovation in relation to its purpose and context, and in  relation to their own practice; ■  demonstrate collaboration and self-direction through the development and management of a project of research; ■  present research findings in an appropriate visual, verbal, and written format. Minimum Requirement for Award of Credits Students must submit at least 75% by weight of the components (including examinations) of the course's summative assessment.",Contextual Practices MGT5204,,https://www.gla.ac.uk/coursecatalogue/course/?code=MGT5204
